23.9535,54.9407,23.9635,54.9507
23.9535,54.9507,23.9635,54.9607
23.9635,54.8307,23.9735,54.8407
23.9635,54.8407,23.9735,54.8507
23.9635,54.8507,23.9735,54.8607
23.9635,54.8607,23.9735,54.8707
23.9635,54.8707,23.9735,54.8807
23.9635,54.8807,23.9735,54.8907
23.9635,54.8907,23.9735,54.9007
23.9635,54.9007,23.9735,54.9107
23.9635,54.9107,23.9735,54.9207
23.9635,54.9207,23.9735,54.9307
23.9635,54.9307,23.9735,54.9407
23.9635,54.9407,23.9735,54.9507
23.9735,54.8307,23.9835,54.8407
23.9735,54.8407,23.9835,54.8507
23.9735,54.8507,23.9835,54.8607
23.9735,54.8607,23.9835,54.8707
23.9735,54.8707,23.9835,54.8807
23.9735,54.8807,23.9835,54.8907
23.9735,54.8907,23.9835,54.9007
23.9735,54.9007,23.9835,54.9107
23.9735,54.9107,23.9835,54.9207
23.9735,54.9207,23.9835,54.9307
23.9735,54.9307,23.9835,54.9407
23.9835,54.8307,23.9935,54.8407
23.9835,54.8407,23.9935,54.8507
23.9835,54.8507,23.9935,54.8607
23.9835,54.8607,23.9935,54.8707
23.9835,54.8707,23.9935,54.8807
23.9835,54.8807,23.9935,54.8907
23.9835,54.8907,23.9935,54.9007
23.9835,54.9007,23.9935,54.9107
23.9835,54.9107,23.9935,54.9207
23.9835,54.9207,23.9935,54.9307
23.9835,54.9307,23.9935,54.9407
23.9935,54.8307,24.0035,54.8407
23.9935,54.8407,24.0035,54.8507
23.9935,54.8507,24.0035,54.8607
23.9935,54.8607,24.0035,54.8707
23.9935,54.8707,24.0035,54.8807
23.9935,54.8807,24.0035,54.8907
23.9935,54.8907,24.0035,54.9007
23.9935,54.9007,24.0035,54.9107
23.9935,54.9107,24.0035,54.9207
23.9935,54.9207,24.0035,54.9307
23.9935,54.9307,24.0035,54.9407
24.0035,54.8407,24.0135,54.8507
24.0035,54.8507,24.0135,54.8607
24.0035,54.8607,24.0135,54.8707
24.0035,54.8707,24.0135,54.8807
24.0035,54.8807,24.0135,54.8907
24.0035,54.8907,24.0135,54.9007
24.0035,54.9007,24.0135,54.9107
24.0035,54.9107,24.0135,54.9207
24.0035,54.9207,24.0135,54.9307
24.0135,54.8307,24.0235,54.8407
24.0135,54.8407,24.0235,54.8507
24.0135,54.8507,24.0235,54.8607
24.0135,54.8607,24.0235,54.8707
24.0135,54.8707,24.0235,54.8807
24.0135,54.8807,24.0235,54.8907
24.0135,54.8907,24.0235,54.9007
24.0135,54.9007,24.0235,54.9107
24.0135,54.9107,24.0235,54.9207
24.0135,54.9207,24.0235,54.9307
24.0235,54.8307,24.0335,54.8407
24.0235,54.8407,24.0335,54.8507
24.0235,54.8507,24.0335,54.8607
24.0235,54.8607,24.0335,54.8707
24.0235,54.8707,24.0335,54.8807
24.0235,54.8807,24.0335,54.8907
24.0235,54.8907,24.0335,54.9007
24.0235,54.9007,24.0335,54.9107
24.0235,54.9107,24.0335,54.9207
24.0235,54.9207,24.0335,54.9307
24.0335,54.8307,24.0435,54.8407
24.0335,54.8407,24.0435,54.8507
24.0335,54.8507,24.0435,54.8607
24.0335,54.8707,24.0435,54.8807
24.0335,54.8807,24.0435,54.8907
24.0335,54.8907,24.0435,54.9007
24.0335,54.9007,24.0435,54.9107
24.0335,54.9107,24.0435,54.9207
24.0335,54.9207,24.0435,54.9307
24.0435,54.8907,24.0535,54.9007
24.0435,54.9007,24.0535,54.9107
24.0435,54.9107,24.0535,54.9207
24.0435,54.9207,24.0535,54.9307
24.0535,54.8907,24.0635,54.9007
24.0535,54.9007,24.0635,54.9107
24.0535,54.9107,24.0635,54.9207
24.0535,54.9207,24.0635,54.9307
24.0635,54.9007,24.0735,54.9107
24.0635,54.9107,24.0735,54.9207
24.0635,54.9207,24.0735,54.9307
24.0735,54.9107,24.0835,54.9207
24.0735,54.9207,24.0835,54.9307
24.0835,54.9107,24.0935,54.9207
24.0935,54.9107,24.1035,54.9207
